1.2190254534e-01 -1.4949305681e+00 4.4593124107e+00 4.7048002159e+00 0.0000000000e+00 -1.9463632564e-01 1.5864399429e+00 4.9990704216e+00 5.2483693022e+00 0.0000000000e+00 1.0000000000e+00
-2.0910595336e-01 -1.5520129119e+00 4.7548230926e+00 5.0060775345e+00 0.0000000000e+00 1.8420633489e-01 1.5171206204e+00 5.0824720040e+00 5.3072694376e+00 0.0000000000e+00 1.0000000000e+00
-4.6088363945e-01 -1.5922244941e+00 4.9561870232e+00 5.2260293377e+00 0.0000000000e+00 2.4156665856e-01 1.4298501792e+00 4.5996263026e+00 4.8227988108e+00 0.0000000000e+00 1.0000000000e+00
1.3545660514e-01 -1.4582677109e+00 4.4797861788e+00 4.7131070089e+00 0.0000000000e+00 -3.0182940874e-01 1.6125186511e+00 4.9150161862e+00 5.1815732905e+00 0.0000000000e+00 1.0000000000e+00
-1.8122924508e-01 -1.5464866429e+00 4.6735845684e+00 4.9261402695e+00 0.0000000000e+00 2.3772164276e-01 1.5209029896e+00 4.8870392587e+00 5.1237496485e+00 0.0000000000e+00 1.0000000000e+00
4.8566208066e-01 -1.7190150495e+00 4.4728740668e+00 4.8163765504e+00 0.0000000000e+00 6.7251020650e-04 1.3573789265e+00 4.0999686799e+00 4.3188217652e+00 0.0000000000e+00 1.0000000000e+00
3.7455261523e-01 -1.4446080379e+00 4.0955407189e+00 4.3589719070e+00 0.0000000000e+00 -2.9351027754e-01 1.5733738069e+00 5.1014799810e+00 5.3466579914e+00 0.0000000000e+00 1.0000000000e+00
2.3131844333e-01 -1.5050512471e+00 4.5846090775e+00 4.8308723988e+00 0.0000000000e+00 1.0211215044e-01 1.5899474206e+00 4.8395456478e+00 5.0950527014e+00 0.0000000000e+00 1.0000000000e+00
1.9849563090e-01 -1.4946106362e+00 4.1058316486e+00 4.3739130372e+00 0.0000000000e+00 -3.1065653149e-01 1.5345941383e+00 5.5958137659e+00 5.8107330530e+00 0.0000000000e+00 1.0000000000e+00
2.6764844647e-02 -1.5776625539e+00 4.5360970750e+00 4.8026984525e+00 0.0000000000e+00 1.7363997993e-02 1.5050512554e+00 5.3226518032e+00 5.5313744467e+00 0.0000000000e+00 1.0000000000e+00
-2.1592222578e-01 -1.4947370319e+00 4.7959572173e+00 5.0281275931e+00 0.0000000000e+00 1.9840921358e-01 1.5752180316e+00 4.9580847255e+00 5.2060812969e+00 0.0000000000e+00 1.0000000000e+00
2.0121837157e-01 -1.4642691942e+00 4.2970876603e+00 4.5441760230e+00 0.0000000000e+00 -1.0449549348e-02 1.6214942460e+00 5.4412295639e+00 5.6777048366e+00 0.0000000000e+00 1.0000000000e+00
1.3826265301e-01 -1.5433363708e+00 4.9024387327e+00 5.1414890357e+00 0.0000000000e+00 2.4507054603e-01 1.5505876986e+00 4.6840965327e+00 4.9401561081e+00 0.0000000000e+00 1.0000000000e+00
4.4092713782e-01 -1.5946682089e+00 4.3516558607e+00 4.6555657474e+00 0.0000000000e+00 9.2889952599e-02 1.4761299817e+00 4.6567175008e+00 4.8859601318e+00 0.0000000000e+00 1.0000000000e+00
2.6335950408e-01 -1.5117775017e+00 3.9926843234e+00 4.2774242028e+00 0.0000000000e+00 -3.4230010056e-01 1.4857767542e+00 5.5446826905e+00 5.7504963544e+00 0.0000000000e+00 1.0000000000e+00
1.8761204825e-01 -1.5491767512e+00 4.0536714010e+00 4.3436619315e+00 0.0000000000e+00 3.2113148440e-01 1.5228033406e+00 5.1884260551e+00 5.4168090824e+00 0.0000000000e+00 1.0000000000e+00
-3.1080172178e-03 -1.7157240025e+00 4.5782651163e+00 4.8891952558e+00 0.0000000000e+00 1.4452901802e-01 1.3832463169e+00 4.4530628550e+00 4.6651932502e+00 0.0000000000e+00 1.0000000000e+00
-3.1521299223e-01 -1.8032821544e+00 4.7658010564e+00 5.1052958513e+00 0.0000000000e+00 -1.2559958940e-01 1.3123862412e+00 4.2996966704e+00 4.4972796913e+00 0.0000000000e+00 1.0000000000e+00
-2.9447689786e-02 -1.4650391674e+00 4.0356505560e+00 4.2934464710e+00 0.0000000000e+00 -4.3088326518e-02 1.6323404295e+00 5.0108483492e+00 5.2701986036e+00 0.0000000000e+00 1.0000000000e+00
-1.0893487904e-01 -1.6815963100e+00 4.4402635179e+00 4.7492708206e+00 0.0000000000e+00 5.6799364234e-02 1.3862752154e+00 5.1131031121e+00 5.2980004564e+00 0.0000000000e+00 1.0000000000e+00
3.1888565603e-01 -1.5786040821e+00 4.8404559807e+00 5.1013423010e+00 0.0000000000e+00 -1.7310625426e-01 1.4813047047e+00 4.4849668799e+00 4.7264318019e+00 0.0000000000e+00 1.0000000000e+00
-1.1901426517e-02 -1.5381288117e+00 4.3201969977e+00 4.5858569805e+00 0.0000000000e+00 1.1055990063e-01 1.5488385773e+00 5.0532461224e+00 5.2864374643e+00 0.0000000000e+00 1.0000000000e+00
3.4745613755e-02 -1.6001166437e+00 4.4462686444e+00 4.7255566498e+00 0.0000000000e+00 1.6495442191e-01 1.4879895888e+00 4.8297383446e+00 5.0564509011e+00 0.0000000000e+00 1.0000000000e+00
-2.4649780283e-02 -1.3866305586e+00 4.0987877736e+00 4.3270559729e+00 0.0000000000e+00 -8.7820645124e-02 1.7284507804e+00 5.2473435462e+00 5.5253840699e+00 0.0000000000e+00 1.0000000000e+00
-3.8840015376e-01 -1.5539804113e+00 4.1608379929e+00 4.4585067974e+00 0.0000000000e+00 1.8565538629e-01 1.4858419486e+00 4.3957499122e+00 4.6437928217e+00 0.0000000000e+00 1.0000000000e+00
2.2243986582e-01 -1.5633486071e+00 4.8452514392e+00 5.0960769354e+00 0.0000000000e+00 -2.6633281383e-01 1.4948345871e+00 4.8415606563e+00 5.0740687283e+00 0.0000000000e+00 1.0000000000e+00
-3.1043492907e-01 -1.5372149194e+00 4.8816071868e+00 5.1273276218e+00 0.0000000000e+00 2.9509249665e-02 1.5406491050e+00 4.6263800152e+00 4.8762549940e+00 0.0000000000e+00 1.0000000000e+00
-1.9691155722e-01 -1.5287661218e+00 4.6392750531e+00 4.8886371614e+00 0.0000000000e+00 2.2684033031e-01 1.5388150882e+00 4.5600376738e+00 4.8180236881e+00 0.0000000000e+00 1.0000000000e+00
-4.0117841009e-01 -1.4365594273e+00 4.5070247508e+00 4.7474118707e+00 0.0000000000e+00 8.7245773396e-02 1.6243751084e+00 4.7965161718e+00 5.0648567566e+00 0.0000000000e+00 1.0000000000e+00
3.2029860576e-02 -1.5362647413e+00 4.2605937160e+00 4.5292156430e+00 0.0000000000e+00 1.0223141035e-01 1.5352221824e+00 5.5622669253e+00 5.7711499738e+00 0.0000000000e+00 1.0000000000e+00
-1.2494009499e-01 -1.4933266714e+00 4.2056352415e+00 4.4646391366e+00 0.0000000000e+00 2.8239258076e-01 1.5781097606e+00 4.6465334160e+00 4.9153279680e+00 0.0000000000e+00 1.0000000000e+00
1.3624909957e-01 -1.6749199804e+00 5.2297844491e+00 5.4931381198e+00 0.0000000000e+00 1.3297874295e-01 1.4314042511e+00 4.3977379168e+00 4.6267375679e+00 0.0000000000e+00 1.0000000000e+00
4.4278967925e-01 -1.5517995578e+00 4.7245621836e+00 4.9925577268e+00 0.0000000000e+00 6.2029135852e-02 1.5218125311e+00 4.7182087117e+00 4.9579486385e+00 0.0000000000e+00 1.0000000000e+00
7.7793239879e-02 -1.5595937743e+00 4.1967810414e+00 4.4778740379e+00 0.0000000000e+00 2.7073953667e-01 1.5067271052e+00 5.3622580332e+00 5.5764987171e+00 0.0000000000e+00 1.0000000000e+00
-3.8090224346e-01 -1.6905474967e+00 4.4662538765e+00 4.7906639736e+00 0.0000000000e+00 3.2487111744e-02 1.3906709144e+00 4.1318288875e+00 4.3597054054e+00 0.0000000000e+00 1.0000000000e+00
2.2887769354e-01 -1.5201822260e+00 4.5031196499e+00 4.7583007304e+00 0.0000000000e+00 4.8929522357e-02 1.5656176334e+00 5.2276007719e+00 5.4572303198e+00 0.0000000000e+00 1.0000000000e+00
4.1876697614e-01 -1.6891501152e+00 4.8768153152e+00 5.1780229597e+00 0.0000000000e+00 -5.2638161939e-02 1.3862598466e+00 4.4149506732e+00 4.6277723416e+00 0.0000000000e+00 1.0000000000e+00
6.9289250266e-02 -1.5264018989e+00 4.4755563704e+00 4.7291974840e+00 0.0000000000e+00 8.8987549017e-02 1.5658230470e+00 5.1695484925e+00 5.4022173665e+00 0.0000000000e+00 1.0000000000e+00
3.2789442103e-01 -1.4951739906e+00 4.1143048117e+00 4.3898250943e+00 0.0000000000e+00 -1.4236083363e-01 1.5514011151e+00 5.1321198552e+00 5.3633726792e+00 0.0000000000e+00 1.0000000000e+00
3.8219550285e-01 -1.5380858710e+00 4.1319029316e+00 4.4254269451e+00 0.0000000000e+00 6.9549355516e-02 1.5273462853e+00 4.9370427168e+00 5.1683667475e+00 0.0000000000e+00 1.0000000000e+00
3.3793446269e-02 -1.7080449347e+00 4.8231529592e+00 5.1167728330e+00 0.0000000000e+00 -1.6659069514e-01 1.3854175411e+00 4.7699495659e+00 4.9698645198e+00 0.0000000000e+00 1.0000000000e+00
-1.8568932022e-01 -1.8245016838e+00 5.0523744336e+00 5.3749208921e+00 0.0000000000e+00 -1.8610609499e-02 1.3109649132e+00 3.7946060587e+00 4.0147242446e+00 0.0000000000e+00 1.0000000000e+00
7.0547089398e-02 -1.6441986370e+00 4.9343386522e+00 5.2015444096e+00 0.0000000000e+00 -5.3562889930e-02 1.4527138867e+00 4.8143889410e+00 5.0290742444e+00 0.0000000000e+00 1.0000000000e+00
-1.4527538131e-01 -1.4216332252e+00 4.2075569693e+00 4.4436113551e+00 0.0000000000e+00 1.9698339485e-01 1.6661733912e+00 5.0524784896e+00 5.3237651503e+00 0.0000000000e+00 1.0000000000e+00
6.5146491838e-02 -1.7122189733e+00 4.8088033811e+00 5.1049513316e+00 0.0000000000e+00 7.3961420073e-02 1.3914501164e+00 4.6230902942e+00 4.8285161124e+00 0.0000000000e+00 1.0000000000e+00
4.2550153576e-02 -1.5614113435e+00 4.2390678386e+00 4.5176888229e+00 0.0000000000e+00 2.1014945317e-01 1.5298536490e+00 4.4415484909e+00 4.7023364659e+00 0.0000000000e+00 1.0000000000e+00
3.9987377053e-01 -1.8285330036e+00 4.9108160941e+00 5.2554302344e+00 0.0000000000e+00 -2.5250908765e-02 1.2776318758e+00 4.2230842117e+00 4.4121900842e+00 0.0000000000e+00 1.0000000000e+00
-1.3648169680e-01 -1.8930007570e+00 5.2068360717e+00 5.5419510335e+00 0.0000000000e+00 1.2033744799e-01 1.2540613110e+00 3.8761034177e+00 4.0756997974e+00 0.0000000000e+00 1.0000000000e+00
2.4305675684e-02 -1.6791789410e+00 4.6322323215e+00 4.9272516907e+00 0.0000000000e+00 2.6442016351e-01 1.4151733487e+00 4.3245569716e+00 4.5578972006e+00 0.0000000000e+00 1.0000000000e+00
-1.9046815401e-01 -1.3899764934e+00 4.0129032548e+00 4.2510828695e+00 0.0000000000e+00 2.6164324126e-01 1.6855183660e+00 5.3656026552e+00 5.6301972846e+00 0.0000000000e+00 1.0000000000e+00
1.5156557741e-01 -1.5320668379e+00 4.2823683592e+00 4.5507010389e+00 0.0000000000e+00 -1.0270646715e-02 1.5360882150e+00 5.5664698932e+00 5.7745354639e+00 0.0000000000e+00 1.0000000000e+00
-2.4259964876e-01 -1.5115345267e+00 4.4384465130e+00 4.6950398215e+00 0.0000000000e+00 3.0662498905e-01 1.5302849874e+00 5.1611482292e+00 5.3919608986e+00 0.0000000000e+00 1.0000000000e+00
-2.7368696957e-01 -1.7575751190e+00 4.9948621495e+00 5.3021338166e+00 0.0000000000e+00 2.1330654659e-01 1.3258163157e+00 4.2950206046e+00 4.5000545375e+00 0.0000000000e+00 1.0000000000e+00
3.2452121480e-01 -1.5939776332e+00 4.1919588409e+00 4.4965095240e+00 0.0000000000e+00 9.7005917522e-02 1.4571234298e+00 5.3145681208e+00 5.5115563510e+00 0.0000000000e+00 1.0000000000e+00
-1.2057948671e-01 -1.8317991875e+00 4.8429959775e+00 5.1792507156e+00 0.0000000000e+00 5.7434297060e-02 1.2942247993e+00 4.1437983412e+00 4.3415874382e+00 0.0000000000e+00 1.0000000000e+00
4.6880344675e-01 -1.5308337893e+00 4.8089293763e+00 5.0684347455e+00 0.0000000000e+00 -1.3088870577e-01 1.5087036593e+00 4.5485682808e+00 4.7940371558e+00 0.0000000000e+00 1.0000000000e+00
2.7927449246e-01 -1.7719618382e+00 5.2550274303e+00 5.5527611647e+00 0.0000000000e+00 1.9239880449e-02 1.3462597586e+00 3.9075675589e+00 4.1330218968e+00 0.0000000000e+00 1.0000000000e+00
1.4301196098e-01 -1.6864961752e+00 4.9136744547e+00 5.1970105521e+00 0.0000000000e+00 -2.6503929158e-01 1.3945899583e+00 4.3411429055e+00 4.5673459432e+00 0.0000000000e+00 1.0000000000e+00
3.0218902974e-01 -1.5738378921e+00 4.6306653812e+00 4.9001373505e+00 0.0000000000e+00 -1.0139933791e-01 1.4950719385e+00 4.7739229609e+00 5.0035849772e+00 0.0000000000e+00 1.0000000000e+00
-3.8556221758e-02 -1.6604518280e+00 4.6790046776e+00 4.9650450037e+00 0.0000000000e+00 1.2813222092e-01 1.4331191096e+00 4.6624862986e+00 4.8794494560e+00 0.0000000000e+00 1.0000000000e+00
5.9309195366e-02 -1.4913158986e+00 4.1607617163e+00 4.4203482908e+00 0.0000000000e+00 -1.1098258516e-01 1.5999580433e+00 4.9042221359e+00 5.1598040558e+00 0.0000000000e+00 1.0000000000e+00
2.2508515303e-01 -1.6345313247e+00 4.3699771071e+00 4.6710872563e+00 0.0000000000e+00 1.4686473223e-01 1.4422784931e+00 5.0305234073e+00 5.2352557257e+00 0.0000000000e+00 1.0000000000e+00
-3.8720221527e-01 -1.6489069226e+00 4.4813908062e+00 4.7907915226e+00 0.0000000000e+00 6.8359376842e-02 1.4203218284e+00 4.2912632267e+00 4.5207220046e+00 0.0000000000e+00 1.0000000000e+00
-2.5145944202e-01 -1.6697524962e+00 4.8926906649e+00 5.1758793893e+00 0.0000000000e+00 1.9723258978e-01 1.4061236101e+00 4.1927838345e+00 4.4266828264e+00 0.0000000000e+00 1.0000000000e+00
-2.8670253636e-01 -1.5931945316e+00 4.5156043032e+00 4.7969938132e+00 0.0000000000e+00 2.3927157326e-01 1.4534347483e+00 4.8111595431e+00 5.0315981421e+00 0.0000000000e+00 1.0000000000e+00
-4.0213615553e-02 -1.4952241971e+00 4.0685972378e+00 4.3348352078e+00 0.0000000000e+00 -2.3695187566e-01 1.5711816273e+00 5.6630691179e+00 5.8817607901e+00 0.0000000000e+00 1.0000000000e+00
1.0748819479e-02 -1.5331289210e+00 4.3561869896e+00 4.6181127286e+00 0.0000000000e+00 -7.5543450156e-02 1.5468584060e+00 5.4401356325e+00 5.6562844432e+00 0.0000000000e+00 1.0000000000e+00
-2.1266608557e-01 -1.4698376548e+00 4.1414163601e+00 4.3996567280e+00 0.0000000000e+00 -1.8314230731e-01 1.6300952857e+00 4.7884618130e+00 5.0616320037e+00 0.0000000000e+00 1.0000000000e+00
-2.4154827245e-01 -1.6149141922e+00 4.7749610765e+00 5.0464390375e+00 0.0000000000e+00 1.3668470495e-02 1.4754678903e+00 4.2896758273e+00 4.5363544049e+00 0.0000000000e+00 1.0000000000e+00
-2.8652913670e-01 -1.6254994408e+00 4.2589286036e+00 4.5675836599e+00 0.0000000000e+00 -1.4375769537e-01 1.4505679762e+00 4.8745858278e+00 5.0878680193e+00 0.0000000000e+00 1.0000000000e+00
-4.0850910583e-01 -1.6143278743e+00 4.4822819698e+00 4.7816091531e+00 0.0000000000e+00 1.5332169190e-02 1.4392783521e+00 4.9836942871e+00 5.1873853007e+00 0.0000000000e+00 1.0000000000e+00
-3.9296532896e-01 -1.6751111253e+00 4.4413390703e+00 4.7629730243e+00 0.0000000000e+00 -1.1902101919e-01 1.4009741501e+00 4.7287121827e+00 4.9333167079e+00 0.0000000000e+00 1.0000000000e+00
-4.8357667326e-01 -1.6821472116e+00 4.6380453958e+00 4.9573108633e+00 0.0000000000e+00 1.4336832516e-01 1.3667731201e+00 4.1979728754e+00 4.4171936524e+00 0.0000000000e+00 1.0000000000e+00
-2.0745974095e-01 -1.4566376259e+00 4.0840164084e+00 4.3409702835e+00 0.0000000000e+00 2.8781789361e-01 1.5910212680e+00 5.4324504078e+00 5.6679542614e+00 0.0000000000e+00 1.0000000000e+00
4.5033130304e-01 -1.6123518447e+00 4.5570640968e+00 4.8548233951e+00 0.0000000000e+00 5.9425099997e-03 1.4565371677e+00 4.3910837336e+00 4.6263541208e+00 0.0000000000e+00 1.0000000000e+00
