-31.977504          -31.766031         4514.924694          -13.922767           36.959934         5195.218054 9.212
9.240003           38.524695         4108.629751           28.637291            1.833739         4566.896136 9.212
-22.807304           14.914665         3993.988223           -3.463665            5.677664         5032.610502 9.212
24.209741          -33.308327         3977.778871           -8.200164          -26.971285         4539.672009 9.212
34.619063           25.711450         4021.228041            6.407550           29.143401         4881.357215 9.212
-15.257885           13.504834         4365.917063          -25.479308           -2.463960         4731.560949 9.212
38.950613          -14.091160         4313.628169            2.228361           24.738525         4961.224103 9.212
4.037233          -39.256137         4470.625121           23.277454          -34.405615         4851.076636 9.212
-11.425736           -1.413049         4410.687497           37.087047            1.315328         5020.398001 9.212
37.643370           -0.971636         4671.860225            8.094081           22.800337         4683.461622 9.212
-24.460197          -22.953464         4657.432007          -30.329781           10.420827         4365.180415 9.212
-10.597351          -38.317317         4136.670448          -12.791938           17.742908         4288.868841 9.212
-29.040428          -35.805842         4323.745724           18.688371           29.090812         4400.103593 9.212
-3.622461          -34.273674         4030.408405           -2.203944           29.777278         4660.912238 9.212
38.629430          -14.420149         4243.899647           19.337691           15.582693         4573.358182 9.212
-32.553479           34.762533         3870.447643           19.692428          -15.722006         5038.993519 9.212
37.047740           19.935153         3910.041201           17.623721          -23.139701         4984.524777 9.212
-33.410812           18.153660         4258.561478          -33.016561           12.001638         4977.640835 9.212
-32.550203           12.420568         4461.909986           28.901355          -37.224044         4780.987352 9.212
17.483337           28.073466         4238.998646           28.791660          -33.216446         5186.541955 9.212
1.907096          -10.236890         4433.833291           -7.342086           10.926854         5052.940542 9.212
-3.000537           10.143616         4333.341690          -32.201050          -17.891757         4610.754792 9.212
33.614436           31.158800         4072.399645           -9.677959           31.780362         4433.987575 9.212
-7.443619           38.120286         4201.275832            0.767129          -10.053782         4707.141442 9.212
37.151016           33.387919         3920.623641          -20.634823           15.630264         4624.603000 9.212
36.504673           -2.999205         4379.060699           33.479374          -34.856696         4329.052963 9.212
19.565120          -34.297509         4044.647243           -5.559722          -16.605364         4712.264158 9.212
12.109596           37.907834         4193.087622          -16.823000            3.401773         4441.800234 9.212
-14.601828           18.515698         4182.376641           35.043700           17.703485         4452.412238 9.212
-3.802874           23.329502         3844.585037          -19.399111           21.188652         5203.478162 9.212
-36.869074           -7.167703         4107.672158           -9.229481           15.826023         4494.092054 9.212
-25.321825           -1.006239         4199.826736            1.288335          -31.233314         5164.201723 9.212
39.249257          -22.999612         4344.019796           35.647658          -18.948514         4552.766500 9.212
25.187607          -33.119347         4006.942322          -18.440810           -3.264432         5127.355344 9.212
-31.424123           28.144999         4494.929303           26.263181          -23.554364         5085.005889 9.212
-10.724926           33.629100         4407.317659           11.969818           -0.069688         4408.622449 9.212
3.057342           37.852210         4357.144287          -11.924851           25.154139         4472.124678 9.212
-38.016288          -16.247712         4647.146471          -30.912867           -4.672827         4910.884787 9.212
-1.011046          -30.957700         4397.453310           -3.036706           39.183822         4580.425328 9.212
19.217815          -33.944493         4405.767050           -9.718077           -0.670115         4296.782139 9.212
15.497077          -25.657445         4086.798771          -39.675375          -30.699255         5037.316857 9.212
17.558465           25.956051         4124.082864           19.085100            1.022951         4362.070096 9.212
-4.647445           -4.217084         4512.611648          -12.807557            7.969267         4276.041835 9.212
32.286353           10.339891         4180.031342          -17.978110           -6.106522         4524.492840 9.212
3.490619           14.901518         4594.277734           22.047876          -22.844518         4809.579991 9.212
2.770569           18.395211         3984.624273           13.258875           19.822859         4277.827216 9.212
19.231949            4.437830         4217.751209           27.864777          -34.994032         4840.145483 9.212
-19.223229          -18.247962         4201.544627           22.435610           39.810256         4378.696373 9.212
-10.873270           -4.272958         4462.500055           35.899806           33.938914         4686.637836 9.212
31.274717           28.171002         4336.396720          -11.916642          -22.243074         4734.755912 9.212
-1.689122          -31.010525         3977.322088           22.125204           21.982161         4299.830280 9.212
-24.043585          -24.878943         4110.824434            1.484575          -35.079901         4821.629004 9.212
2.798687            5.607399         4005.767085          -30.322141          -28.733805         4608.370571 9.212
34.223331          -26.812280         3889.817276           -1.329060           30.250318         4700.845683 9.212
-21.379444           22.377978         4280.463970          -12.345155           23.257735         4567.960061 9.212
8.443507          -12.973935         4412.833573          -25.652927          -15.011159         5190.108617 9.212
38.127379          -29.443106         3969.587501           20.730434           21.307394         4607.571482 9.212
23.821245           22.147124         4577.587184          -13.712837          -14.134024         4405.156106 9.212
-34.584650            5.195462         4525.139528            6.783263          -38.542162         4323.990967 9.212
-27.401740          -31.993024         4388.817735           -1.608404           31.781486         4281.641440 9.212
1.401983          -37.808244         4185.076178           22.337768          -26.828335         4290.885420 9.212
-27.727647          -34.639137         4378.282183          -22.528993           -7.921116         4331.127065 9.212
6.150158          -34.014285         3999.108928           -6.735039          -33.496944         5150.445854 9.212
37.932097          -16.256221         3934.928493           -5.002167            2.276052         4851.605889 9.212
25.773091          -32.124288         3983.185718           37.526161          -20.511681         4878.687933 9.212
-28.923055           23.835077         4161.449097           13.118142            3.686193         5223.269998 9.212
20.027153            1.554634         4522.202891          -10.234438            7.685943         4317.700049 9.212
-32.401869           -0.652732         4310.264366          -16.319011           34.666366         4611.684708 9.212
25.761538           -8.394494         4648.704860          -30.404514            3.717064         4576.416118 9.212
-31.323984            1.153044         4477.471532            2.751169          -26.102181         4502.254429 9.212
27.645845           27.681379         4312.855217           35.114459           19.605600         4727.029540 9.212
-36.352327           21.622313         3966.958035           27.892624           38.625425         4600.087936 9.212
-23.366260          -32.169054         4449.434954           14.618861           -2.783135         4497.221349 9.212
17.456282            7.244668         4418.729009           -7.805166            1.086416         5200.374554 9.212
17.252491          -11.223945         3906.276599          -30.677355           17.482054         4767.818390 9.212
13.857174          -15.729887         4201.032123            1.348320          -38.306198         4335.918043 9.212
-1.108387           35.566021         4660.910409           -2.242910           -0.510867         5063.082966 9.212
-20.165849           35.780163         4553.961070          -29.675982           35.293874         4946.453444 9.212
-33.931032           -5.559210         3901.981582           -2.533314          -31.216062         4761.573734 9.212
-0.006210           31.270906         3988.140092          -20.573331           23.714137         5029.302740 9.212
-4.705897            5.136225         4353.335128           12.511632          -11.066582         5103.008788 9.212
12.523903          -18.412738         4645.986588          -13.193822           22.580862         4752.223822 9.212
-17.147364          -18.420673         3998.994761           22.388842          -34.446512         4328.402397 9.212
-28.666081           27.490311         4490.485244           37.915723           22.142047         4435.324297 9.212
-38.386398          -26.259585         3827.454091          -12.866506           25.518268         4930.296726 9.212
14.722885          -23.136808         4433.504682           31.710062           33.357912         4739.373914 9.212
-32.068236            5.087629         4349.527635          -29.546491           15.662318         4632.354879 9.212
4.454873           14.138891         4022.889162           -8.323019           14.235205         4535.126196 9.212
23.276473            6.752882         4354.107784          -36.892150           -6.469906         4826.847398 9.212
33.448237          -32.798567         3918.911298          -26.426412           35.729649         5116.387318 9.212
-14.631965          -23.272220         3837.840450           36.269435           28.068812         4531.366266 9.212
33.032903           -7.850156         4011.818491            4.500048          -34.801002         5210.109014 9.212
3.697990          -31.304013         4352.125411          -20.990252           -8.002194         4709.303871 9.212
-25.822402          -37.450961         3849.583027          -14.954903           39.612598         4873.136049 9.212
35.403605           12.826472         3879.179080            3.765830          -36.440006         4622.444448 9.212
1.619194          -28.691443         4292.992991            8.534781            8.436113         4898.356453 9.212
32.145198            6.793438         4525.384335          -34.003434           27.198332         4581.155504 9.212
2.916625          -31.854424         4335.201436           36.709919          -20.113494         4609.938989 9.212
-32.883169           28.015059         4335.360249           27.169980           29.206834         5162.769437 9.212
-8.260419           36.233900         3985.396167          -24.006293           -1.492276         4604.306788 9.212
-39.466716          -12.610739         3996.305165           17.698979            9.312448         4432.520798 9.212
18.836359           -3.600554         4372.598704          -39.209686           -7.565917         5091.580427 9.212
-13.329989          -28.082296         4249.751016           30.912319           11.099046         4653.037625 9.212
22.537651           -4.728261         4019.827141           33.266130            3.430404         5036.489369 9.212
-34.456545          -22.749578         4136.112371          -16.966599           33.369696         4999.167584 9.212
-28.075914          -35.790664         4362.916958            4.595771          -35.044019         4781.493314 9.212
-2.069060            5.961972         4067.429265           31.755922           13.805101         5185.746623 9.212
5.939072          -32.581461         4649.455054           38.133569          -11.737672         4786.940342 9.212
14.951779          -13.029360         4026.603317           -3.567380          -32.975518         4530.085149 9.212
26.418278          -10.473339         4035.761757          -18.461644          -27.421515         5136.576650 9.212
30.905678          -20.999350         4569.427845           10.839529          -21.005010         4660.681584 9.212
13.554844          -30.251126         3966.770405          -38.878138           22.404121         4625.221413 9.212
17.267318           29.974937         3919.499502           11.953294           28.126895         4348.952623 9.212
9.154038            7.527541         4609.911578          -28.094274          -35.601417         4332.903547 9.212
-7.895553          -22.464328         4026.025817           24.264513           39.085838         4446.656789 9.212
-26.404290          -15.641103         4168.748242           -0.706237          -11.799553         4797.989179 9.212
27.210082          -18.553204         4365.121431          -16.061239          -38.367192         4500.661790 9.212
29.977769           31.598888         4454.944152           37.939760          -16.516919         4502.168725 9.212
-32.984259           33.905344         4186.448917           17.201687           18.981580         4381.508143 9.212
25.316213            5.495867         4101.020472            3.403358          -33.861288         5220.812510 9.212
-22.778423          -35.280007         4615.566191           22.981858           17.186967         4295.231206 9.212
-38.027829            7.098771         4387.764095          -15.281851          -36.405961         4639.395517 9.212
25.026250            1.444301         4625.455846          -18.733405            1.076095         4948.854391 9.212
2.908455          -16.501222         4250.198416          -38.006351          -23.083665         5040.050211 9.212
-22.677353            7.721613         4164.222723            7.376029           27.435992         4839.138850 9.212
28.947307            1.630326         4602.869250           12.840228           21.502024         4281.051697 9.212
-9.851788           15.651507         4038.224335           17.620309          -20.939449         4805.502513 9.212
8.109146            4.516151         4521.495280          -37.050422           -6.964528         4696.808437 9.212
5.341689           -6.617616         4064.093605           36.096927           -6.168261         4785.837955 9.212
30.821982           -6.089343         4648.138414           24.668859           39.647978         4609.831536 9.212
39.113933           13.796753         3961.411914          -22.537653           19.333943         5099.828772 9.212
22.481466            1.273682         4484.691466            7.028360           33.923279         4429.173367 9.212
29.558230           22.364963         4054.254441          -25.965107           34.922226         4446.694238 9.212
-1.653495           39.580504         4266.535124           20.889838           14.164694         5211.824671 9.212
28.835802          -30.419600         4151.354944          -34.379756          -39.541258         4603.022735 9.212
25.889166           14.493045         4532.817490           16.835684            8.681561         5157.119876 9.212
6.626824           16.486496         4418.794516          -18.952127           -5.587881         4506.255143 9.212
24.724608          -26.210622         4222.300908           10.307908          -24.214191         4410.699928 9.212
1.663414           -5.603618         3931.356180           -3.364159           -5.588185         5078.214622 9.212
-29.782124           -4.056622         4610.628442           -1.515345           16.561673         5212.555942 9.212
12.077495          -26.442119         4425.283763           14.836564          -27.646318         4531.011141 9.212
-29.653720            6.873680         4458.501473          -31.113894          -20.159720         5161.677348 9.212
10.289560          -22.656061         3964.471934            8.964631           18.326865         4291.176430 9.212
-0.338998           17.315071         3826.216200          -10.456418          -18.782360         4628.590018 9.212
11.645975          -10.727241         4184.689820           11.297225          -38.257614         5096.865425 9.212
5.107527          -29.569474         4295.064336           25.754914            1.000048         4555.270008 9.212
-18.682078           -3.194091         4504.201342           -4.537885          -37.141094         4538.601391 9.212
-9.464342           26.854901         3875.620003          -37.809213          -17.795471         4819.098959 9.212
-34.501292          -27.559993         4124.098552           20.042120           35.027498         4824.196584 9.212
3.656413          -19.112069         4159.893763           21.391179           25.807066         4994.820144 9.212
-2.786190           21.513705         4666.402279           19.090129           31.524069         4668.177112 9.212
-28.976945           30.175054         4017.901613          -26.069164           -3.689187         4881.423654 9.212
19.877359            8.133478         4162.192836           15.528661           -8.845927         4458.909550 9.212
11.079968           29.956556         4503.427011           -9.183945          -35.109148         4370.668316 9.212
-9.599842            3.828395         4391.500018           15.236017          -18.378896         4542.442298 9.212
-5.512793          -11.576702         3857.030831           38.051716            9.670871         4478.227083 9.212
26.363892          -23.529187         4166.396413           14.754118            8.014655         4896.281187 9.212
-29.945229           35.347255         4167.784675           13.785275          -39.999143         4526.127748 9.212
-7.772082           -8.980636         4065.031128           20.282930           11.398560         5080.479995 9.212
10.914471          -26.370629         4413.466324           -5.389052          -22.603091         4366.777864 9.212
-11.968219          -29.687960         4355.742437          -38.780008           17.328235         4668.118821 9.212
23.958974          -22.930465         4145.696394            3.188900          -24.730610         5164.237453 9.212
22.950468           -0.997045         3839.708746            2.159462           34.768288         5096.751267 9.212
-19.295560          -14.708581         3967.111087           10.067458          -33.772548         4724.067071 9.212
1.586231            2.128949         3858.412455           -0.930826           20.538101         5060.844607 9.212
27.962994            3.665644         4046.182676           28.592693          -39.783514         4835.452007 9.212
-16.905516          -11.172632         4514.203295          -37.079214           16.338770         4742.828168 9.212
35.301065           34.226089         4293.805218           16.209051            1.872796         4870.366738 9.212
32.575124           33.734209         4406.836738           -3.666199           -5.745253         5072.775722 9.212
-6.315860           34.603906         4481.399757          -23.199347          -10.524409         5069.133082 9.212
3.208033           -2.057142         4428.608383           11.554513           36.024354         4798.607789 9.212
-12.858445           -3.624632         4168.106983           37.918860           24.674128         4478.435951 9.212
25.260839            2.609452         4198.426489          -13.167134          -25.723238         5041.824251 9.212
9.710844           -3.541966         4051.129812           21.748540           39.798646         5111.164446 9.212
34.628520           20.087749         4075.317785          -29.493731           39.447826         5215.047881 9.212
39.131895          -12.143972         4471.416792            5.434893           25.847562         4891.947885 9.212
-31.074463          -17.955927         4206.070074          -28.843406          -31.922604         5169.803526 9.212
21.619609          -12.756357         4423.005325          -14.002931          -29.051132         4603.370498 9.212
16.375054           -8.638252         4535.116197           31.154993           -4.546761         4289.952517 9.212
-26.074402            9.373234         4444.692161          -39.765507          -28.455331         4992.804265 9.212
16.742832          -26.207388         4277.741579            2.674293           10.190936         5197.949984 9.212
-1.621890          -24.782324         4117.097438           32.830347           11.701045         5108.781945 9.212
-9.784077           39.469977         4629.151353          -32.126982          -35.699155         5149.891512 9.212
-20.168072           -6.360234         3946.134823           21.767041            5.799164         4440.409963 9.212
-26.222292          -12.153583         4054.947773           30.893693          -35.610720         4331.100676 9.212
14.537518           30.339050         4424.859967          -16.201155            9.036761         5055.732739 9.212
-8.029469           38.810432         4478.863522          -30.936326           38.344005         4666.266693 9.212
-22.932246          -24.965742         4658.909777           23.079349            2.475742         4430.657864 9.212
-13.782324           22.810944         4366.031538           29.435754          -13.200634         4611.148894 9.212
-28.496817          -32.591355         3866.774936           -6.577261          -39.784900         4795.809470 9.212
20.021543           28.484070         4481.637863          -11.284302            5.061227         4276.454131 9.212
27.890223            5.298621         3988.760447           39.166626          -19.282921         4483.013714 9.212
-0.793811          -28.368676         4127.472458           31.280437          -23.511885         5186.796410 9.212
-3.873818          -28.501167         4639.238572          -34.995986          -25.968196         4755.797740 9.212
-31.852410           36.221814         4561.713282            6.514375          -28.900252         4643.884531 9.212
-36.355610           33.746646         4406.123030          -14.071969          -33.362803         4909.003420 9.212
-11.394975           30.074399         4360.068269           -4.888079           -5.073789         5132.146874 9.212
-30.213710            7.315915         4391.986035           34.577754            7.311723         4910.974850 9.212
-34.848639           12.846615         3870.447728          -22.554555           -0.643348         5006.966968 9.212
-13.986930           34.603341         4148.105339           22.246887          -28.380302         4646.346647 9.212
39.383127          -13.962524         4313.672165           26.144301            6.985800         4651.124401 9.212
-18.005007           26.143008         4037.399900           28.566534          -13.255975         4634.842376 9.212
0.000707           17.316131         4509.887978           24.268191          -29.628113         4887.599125 9.212
-12.838352            4.277539         4312.769318           39.366643          -13.593034         4457.450139 9.212
-33.574537           12.306975         4235.309398          -27.604012          -27.121431         5147.495416 9.212
7.888200           34.177195         4544.160453           32.875510           -1.402210         4777.443451 9.212
-10.129729           20.346061         4664.434291           34.790439          -33.301723         4394.399269 9.212
-23.352579          -32.479711         4191.683384           10.904573           34.477572         4804.398094 9.212
32.533215           35.034074         4189.739287          -12.392298           31.002774         4412.662812 9.212
-26.986554          -17.405045         4426.111281           14.903040           -0.395346         4665.712231 9.212
5.820937          -20.770095         4310.526364           16.775029           31.966784         5212.729407 9.212
27.515416            4.834957         4251.700856          -19.062906           11.520782         5176.348978 9.212
19.330875           12.945842         4036.478101           32.265638            7.433183         4923.562765 9.212
-12.943995           24.670384         4160.297849           32.761251           28.942447         4970.741143 9.212
10.456413          -32.884149         4168.743207           37.767499            4.754347         4520.245884 9.212
-26.081318          -35.727046         4147.459719          -21.321109           -2.473054         5208.528039 9.212
35.519807           10.826493         4658.310154            5.589784          -37.125109         4360.783380 9.212
8.091246          -12.421933         3942.137896          -37.912437           33.889448         4673.516444 9.212
-32.063908          -27.700389         4515.076223           35.884627          -21.831022         4356.528519 9.212
31.435909          -20.051584         4422.888810           18.948176            5.524119         4633.035081 9.212
-6.919535          -29.807756         4318.437717          -16.387799           30.063715         4936.465201 9.212
3.231686          -39.050003         4282.403188           12.187575          -11.564091         4580.136428 9.212
-19.073243          -20.051769         3921.523107           37.031879          -12.115488         4356.405907 9.212
